buy;103130;market;10;0;prebuy;106.62;1935.17
buy;071970;market;10;0;prebuy;105.27;1910.69
buy;267260;market;10;0;prebuy;104.82;42608.13
buy;011070;market;10;0;prebuy;103.94;115893.12
buy;032350;market;10;0;prebuy;103.74;10840.5
buy;002790;market;10;0;prebuy;103.32;62510.57
buy;017810;market;10;0;prebuy;103.18;92966.12
buy;100840;market;10;0;prebuy;103.12;11653.12
buy;214320;market;10;0;prebuy;103.05;55443.04
buy;000070;market;10;0;prebuy;102.97;79283.15
